Name,Description,Letter,Tier,Effect1,Level1,Effect2,Level2,Effect3,Level3,Effect4,Level4,Effect5,Level5,RestrictedMovement,RestrictedWeapons,ExclusiveUser1,ExclusiveUser2,ExclusiveUser3
Res Feint 2,"If a Rally Assist skill is used by unit or targets unit, inflicts Res-5 on foes in cardinal directions of unit through their next actions.",B,2,resFeint,5,,,,,,,,,Any,Staff,,,
Res Feint 3,"If a Rally Assist skill is used by unit or targets unit, inflicts Res-7 on foes in cardinal directions of unit through their next actions.",B,3,resFeint,7,,,,,,,,,Any,Staff,,,
Atk Cantrip 1,"If Sing or Dance is used, inflicts Atk-3 on nearest foes within 4 spaces of unit through their next actions.",B,1,atkCantrip,3,,,,,,,,,Any,Staff,,,
Atk Cantrip 2,"If Sing or Dance is used, inflicts Atk-5 on nearest foes within 4 spaces of unit through their next actions.",B,2,atkCantrip,5,,,,,,,,,Any,Staff,,,
Atk Cantrip 3,"If Sing or Dance is used, inflicts Atk-7 on nearest foes within 4 spaces of unit through their next actions.",B,3,atkCantrip,7,,,,,,,,,Any,Staff,,,
Spd Cantrip 1,"If Sing or Dance is used, inflicts Spd-3 on nearest foes within 4 spaces of unit through their next actions.",B,1,spdCantrip,3,,,,,,,,,Any,Staff,,,
Spd Cantrip 2,"If Sing or Dance is used, inflicts Spd-5 on nearest foes within 4 spaces of unit through their next actions.",B,2,spdCantrip,5,,,,,,,,,Any,Staff,,,
Spd Cantrip 3,"If Sing or Dance is used, inflicts Spd-7 on nearest foes within 4 spaces of unit through their next actions.",B,3,spdCantrip,7,,,,,,,,,Any,Staff,,,
Def Cantrip 1,"If Sing or Dance is used, inflicts Def-3 on nearest foes within 4 spaces of unit through their next actions.",B,1,defCantrip,3,,,,,,,,,Any,Staff,,,
Def Cantrip 2,"If Sing or Dance is used, inflicts Def-5 on nearest foes within 4 spaces of unit through their next actions.",B,2,defCantrip,5,,,,,,,,,Any,Staff,,,
Def Cantrip 3,"If Sing or Dance is used, inflicts Def-7 on nearest foes within 4 spaces of unit through their next actions.",B,3,defCantrip,7,,,,,,,,,Any,Staff,,,
Res Cantrip 1,"If Sing or Dance is used, inflicts Res-3 on nearest foes within 4 spaces of unit through their next actions.",B,1,resCantrip,3,,,,,,,,,Any,Staff,,,
Res Cantrip 2,"If Sing or Dance is used, inflicts Res-5 on nearest foes within 4 spaces of unit through their next actions.",B,2,resCantrip,5,,,,,,,,,Any,Staff,,,
Res Cantrip 3,"If Sing or Dance is used, inflicts Res-7 on nearest foes within 4 spaces of unit through their next actions.",B,3,resCantrip,7,,,,,,,,,Any,Staff,,,
A/D Cantrip 3,"If Sing or Dance is used, inflicts Atk/Def-7 and [Sabotage] on foes in cardinal directions of unit and target through their next actions.",B,4,atkDefCantrip,0,,,,,,,,,Any,Staff,,,
A/R Cantrip 3,"If Sing or Dance is used, inflicts Atk/Res-7 and [Sabotage] on foes in cardinal directions of unit and target through their next actions.",B,4,atkResCantrip,0,,,,,,,,,Any,Staff,,,
Swordbreaker 1,"If unit's HP ≥ 90% in combat against a sword foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,swordBreak,1,,,,,,,,,Any,Green,,,
Swordbreaker 2,"If unit's HP ≥ 70% in combat against a sword foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,swordBreak,2,,,,,,,,,Any,Green,,,
Swordbreaker 3,"If unit's HP ≥ 50% in combat against a sword foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,swordBreak,3,,,,,,,,,Any,Green,,,
Lancebreaker 1,"If unit's HP ≥ 90% in combat against a lance foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,lanceBreak,1,,,,,,,,,Any,Red,,,
Lancebreaker 2,"If unit's HP ≥ 70% in combat against a lance foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,lanceBreak,2,,,,,,,,,Any,Red,,,
Lancebreaker 3,"If unit's HP ≥ 50% in combat against a lance foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,lanceBreak,3,,,,,,,,,Any,Red,,,
Axebreaker 1,"If unit's HP ≥ 90% in combat against an axe foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,axeBreak,1,,,,,,,,,Any,Blue,,,
Axebreaker 2,"If unit's HP ≥ 70% in combat against an axe foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,axeBreak,2,,,,,,,,,Any,Blue,,,
Axebreaker 3,"If unit's HP ≥ 50% in combat against an axe foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,axeBreak,3,,,,,,,,,Any,Blue,,,
R Tomebreaker 1,"If unit's HP ≥ 90% in combat against a red tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,rtomeBreak,1,,,,,,,,,Any,Green,,,
R Tomebreaker 2,"If unit's HP ≥ 70% in combat against a red tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,rtomeBreak,2,,,,,,,,,Any,Green,,,
R Tomebreaker 3,"If unit's HP ≥ 50% in combat against a red tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,rtomeBreak,3,,,,,,,,,Any,Green,,,
B Tomebreaker 1,"If unit's HP ≥ 90% in combat against a blue tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,btomeBreak,1,,,,,,,,,Any,Red,,,
B Tomebreaker 2,"If unit's HP ≥ 70% in combat against a blue tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,btomeBreak,2,,,,,,,,,Any,Red,,,
B Tomebreaker 3,"If unit's HP ≥ 50% in combat against a blue tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,btomeBreak,3,,,,,,,,,Any,Red,,,
G Tomebreaker 1,"If unit's HP ≥ 90% in combat against a green tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,gtomeBreak,1,,,,,,,,,Any,Blue,,,
G Tomebreaker 2,"If unit's HP ≥ 70% in combat against a green tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,gtomeBreak,2,,,,,,,,,Any,Blue,,,
G Tomebreaker 3,"If unit's HP ≥ 50% in combat against a green tome foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,gtomeBreak,3,,,,,,,,,Any,Blue,,,
Bowbreaker 1,"If unit's HP ≥ 90% in combat against a colorless bow foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,cBowBreak,1,,,,,,,,,Fly,Any,,,
Bowbreaker 2,"If unit's HP ≥ 70% in combat against a colorless bow foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,cBowBreak,2,,,,,,,,,Fly,Any,,,
Bowbreaker 3,"If unit's HP ≥ 50% in combat against a colorless bow foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,cBowBreak,3,,,,,,,,,Fly,Any,,,
Daggerbreaker 1,"If unit's HP ≥ 90% in combat against a colorless dagger foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,1,cDaggerBreak,1,,,,,,,,,Any,Any,,,
Daggerbreaker 2,"If unit's HP ≥ 70% in combat against a colorless dagger foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,2,cDaggerBreak,2,,,,,,,,,Any,Any,,,
Daggerbreaker 3,"If unit's HP ≥ 50% in combat against a colorless dagger foe, unit makes a guaranteed follow-up attack and foe cannot make a follow-up attack.",B,3,cDaggerBreak,3,,,,,,,,,Any,Any,,,
Pass 1,"If unit's HP ≥ 75%, unit can move through foes' spaces.",B,1,passSk,1,,,,,,,,,Any,Any,,,
Pass 2,"If unit's HP ≥ 50%, unit can move through foes' spaces.",B,2,passSk,2,,,,,,,,,Any,Any,,,
Pass 3,"If unit's HP ≥ 25%, unit can move through foes' spaces.",B,3,passSk,3,,,,,,,,,Any,Any,,,
Obstruct 1,"If unit's HP ≥ 90%, foes cannot move through spaces adjacent to unit. (Does not affect foes with Pass skills.)",B,1,obstruct,1,,,,,,,,,Any,Any,,,
Obstruct 2,"If unit's HP ≥ 70%, foes cannot move through spaces adjacent to unit. (Does not affect foes with Pass skills.)",B,2,obstruct,2,,,,,,,,,Any,Any,,,
Obstruct 3,"If unit's HP ≥ 50%, foes cannot move through spaces adjacent to unit. (Does not affect foes with Pass skills.)",B,3,obstruct,3,,,,,,,,,Any,Any,,,
Atk/Spd Bulwark 1,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Spd-2 on foe during combat. Restores 3 HP to unit after combat.",B,1,bulwark,0,postCombatHeal_f,3,atkCombatPenalty,2,spdCombatPenalty,2,,,Armor-Cav,Ranged,,,
Atk/Spd Bulwark 2,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Spd-3 on foe during combat. Restores 5 HP to unit after combat.",B,2,bulwark,0,postCombatHeal_f,5,atkCombatPenalty,3,spdCombatPenalty,3,,,Armor-Cav,Ranged,,,
Atk/Spd Bulwark 3,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Spd-4 on foe during combat. Restores 7 HP to unit after combat.",B,3,bulwark,0,postCombatHeal_f,7,atkCombatPenalty,4,spdCombatPenalty,4,,,Armor-Cav,Ranged,,,
A/S Bulwark 4,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Atk/Spd-4 on foe and reduces damage from foe's first attack by 40% during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes). Restores 7 HP to unit after combat.",B,4,bulwark,0,postCombatHeal_f,7,atkCombatPenalty,4,spdCombatPenalty,4,bulwarkDR,0,Armor-Cav,Ranged,,,
A/S Spiked Wall,"Foes with Range = 1 cannot move through spaces adjacent to unit (does not affect foes with Pass skills). Foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Atk/Spd-4 on foe, deals damage = 15% of unit's Spd (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",B,4,bulwark,0,atkSpdSpikedWall,0,atkCombatPenalty,4,spdCombatPenalty,4,,,Armor-Cav,Ranged,,,
Atk/Def Bulwark 1,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Def-2 on foe during combat. Restores 3 HP to unit after combat.",B,1,bulwark,0,postCombatHeal_f,3,atkCombatPenalty,2,defCombatPenalty,2,,,Armor-Cav,Ranged,,,
Atk/Def Bulwark 2,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Def-3 on foe during combat. Restores 5 HP to unit after combat.",B,2,bulwark,0,postCombatHeal_f,5,atkCombatPenalty,3,defCombatPenalty,3,,,Armor-Cav,Ranged,,,
Atk/Def Bulwark 3,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Atk/Def-4 on foe during combat. Restores 7 HP to unit after combat.",B,3,bulwark,0,postCombatHeal_f,7,atkCombatPenalty,4,defCombatPenalty,4,,,Armor-Cav,Ranged,,,
A/D Bulwark 4,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Atk/Def-4 on foe and reduces damage from foe's first attack by 40% during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes). Restores 7 HP to unit after combat.",B,4,bulwark,0,postCombatHeal_f,7,atkCombatPenalty,4,defCombatPenalty,4,bulwarkDR,0,Armor-Cav,Ranged,,,
A/D Spiked Wall,"Foes with Range = 1 cannot move through spaces adjacent to unit (does not affect foes with Pass skills). Foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Atk/Def-4 on foe, deals damage = 15% of the greater of unit's Def or Res (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",B,4,bulwark,0,atkDefSpikedWall,0,atkCombatPenalty,4,defCombatPenalty,4,,,Armor-Cav,Ranged,,,
Spd/Def Bulwark 1,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Def-2 on foe during combat. Restores 3 HP to unit after combat.",B,1,bulwark,0,postCombatHeal_f,3,spdCombatPenalty,2,defCombatPenalty,2,,,Armor-Cav,Ranged,,,
Spd/Def Bulwark 2,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Def-3 on foe during combat. Restores 5 HP to unit after combat.",B,2,bulwark,0,postCombatHeal_f,5,spdCombatPenalty,3,defCombatPenalty,3,,,Armor-Cav,Ranged,,,
Spd/Def Bulwark 3,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Def-4 on foe during combat. Restores 7 HP to unit after combat.",B,3,bulwark,0,postCombatHeal_f,7,spdCombatPenalty,4,defCombatPenalty,4,,,Armor-Cav,Ranged,,,
S/D Spiked Wall,"Foes with Range = 1 cannot move through spaces adjacent to unit (does not affect foes with Pass skills). Foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Spd/Def-4 on foe, deals damage = 15% of the greater of unit's Spd or Def (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",B,4,bulwark,0,spdDefSpikedWall,0,spdCombatPenalty,4,defCombatPenalty,4,,,Armor-Cav,Ranged,,,
Spd/Res Bulwark 1,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Res-2 on foe during combat. Restores 3 HP to unit after combat.",B,1,bulwark,0,postCombatHeal_f,3,spdCombatPenalty,2,resCombatPenalty,2,,,Armor-Cav,Ranged,,,
Spd/Res Bulwark 2,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Res-3 on foe during combat. Restores 5 HP to unit after combat.",B,2,bulwark,0,postCombatHeal_f,5,spdCombatPenalty,3,resCombatPenalty,3,,,Armor-Cav,Ranged,,,
Spd/Res Bulwark 3,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit. (Does not affect foes with Pass skills.) Inflicts Spd/Res-4 on foe during combat. Restores 7 HP to unit after combat.",B,3,bulwark,0,postCombatHeal_f,7,spdCombatPenalty,4,resCombatPenalty,4,,,Armor-Cav,Ranged,,,
S/R Bulwark 4,"Foes with Range = 1 cannot move through spaces adjacent to unit, and foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Spd/Res-4 on foe and reduces damage from foe's first attack by 40% during combat (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes). Restores 7 HP to unit after combat.",B,4,bulwark,0,postCombatHeal_f,7,spdCombatPenalty,4,resCombatPenalty,4,bulwarkDR,0,Armor-Cav,Ranged,,,
S/R Spiked Wall,"Foes with Range = 1 cannot move through spaces adjacent to unit (does not affect foes with Pass skills). Foes with Range = 2 cannot move through spaces within 2 spaces of unit (does not affect foes with Pass skills). Inflicts Spd/Res-4 on foe, deals damage = 15% of the greater of unit's Spd or Res (excluding area-of-effect Specials), reduces damage from foe's first attack by 7 (""first attack"" normally means only the first strike; for effects that grant ""unit attacks twice,"" it means the first and second strikes), and neutralizes effects that inflict ""Special cooldown charge -X"" on unit during combat.",B,4,bulwark,0,spdResSpikedWall,0,spdCombatPenalty,4,resCombatPenalty,4,,,Armor-Cav,Ranged,,,
